,year,water,disaster,province,amphur,tambon,maintenance,price,breed,produce
744,2561,2,0,37.0,1.0,11.0,600.0,18.0,101.0,360.0
745,2561,12,0,37.0,4.0,1.0,500.0,19.0,101.0,380.0
746,2561,20,0,37.0,4.0,3.0,500.0,19.0,101.0,380.0
747,2561,24,0,37.0,7.0,3.0,500.0,18.0,101.0,400.0
748,2561,38,0,37.0,7.0,3.0,650.0,19.0,101.0,400.0
749,2561,38,1,37.0,4.0,2.0,350.0,15.0,101.0,400.0
750,2561,0,0,64.0,7.0,4.0,1500.0,8.0,101.0,960.0
751,2561,10,0,39.0,5.0,4.0,6000.0,8.0,101.0,320.0
752,2561,29,0,53.0,1.0,6.0,530.0,8.5,101.0,850.0
753,2561,85,88,53.0,7.0,10.0,450.0,6.7,101.0,700.0
754,2561,123,0,53.0,1.0,5.0,385.0,10.0,101.0,950.0
755,2561,189,0,53.0,1.0,13.0,260.0,20.0,101.0,650.0
756,2561,71,0,45.0,1.0,8.0,800.0,17.0,101.0,450.0
757,2561,47,0,45.0,1.0,4.0,800.0,17.0,101.0,450.0
758,2561,15,0,45.0,1.0,23.0,800.0,17.0,101.0,450.0
759,2561,2,0,45.0,1.0,6.0,800.0,17.0,101.0,450.0
760,2561,39,0,65.0,4.0,7.0,550.0,8.0,101.0,800.0
761,2561,3,0,65.0,4.0,10.0,550.0,8.0,101.0,750.0
762,2561,19,0,19.0,10.0,7.0,950.0,6.5,101.0,700.0
763,2561,0,0,54.0,1.0,13.0,460.0,11.0,101.0,700.0
764,2561,54,0,54.0,1.0,2.0,860.0,8.0,101.0,800.0
765,2561,76,0,54.0,2.0,14.0,640.0,11.0,101.0,800.0
766,2561,4,0,54.0,4.0,10.0,650.0,8.0,101.0,800.0
767,2561,2,0,54.0,7.0,7.0,1175.0,11.0,101.0,700.0
768,2561,54,0,33.0,4.0,2.0,1450.0,15.0,101.0,500.0
769,2561,47,0,52.0,12.0,5.0,420.0,9.0,101.0,450.0
770,2561,0,0,33.0,18.0,1.0,1500.0,10.0,101.0,400.0
771,2561,3,0,33.0,18.0,1.0,1500.0,10.0,101.0,400.0
772,2561,67,0,33.0,20.0,3.0,700.0,20.0,101.0,500.0
773,2561,62,0,92.0,8.0,5.0,430.0,15.0,101.0,420.0
774,2561,21,0,56.0,2.0,7.0,1500.0,10.0,101.0,500.0
775,2561,32,0,56.0,2.0,6.0,950.0,12.0,101.0,550.0
776,2561,16,0,56.0,2.0,3.0,1090.0,10.0,101.0,550.0
777,2561,1,0,56.0,7.0,4.0,3000.0,38.0,101.0,600.0
778,2561,0,0,73.0,5.0,12.0,19100.0,68.0,101.0,800.0
779,2561,54,0,36.0,1.0,6.0,140.0,14.0,101.0,400.0
780,2561,17,0,36.0,2.0,6.0,500.0,8.0,101.0,500.0
781,2561,15,0,36.0,2.0,2.0,500.0,8.0,101.0,500.0
782,2561,22,0,36.0,2.0,2.0,500.0,8.0,101.0,500.0
783,2561,28,0,36.0,2.0,2.0,500.0,8.0,101.0,500.0
784,2561,11,0,36.0,2.0,2.0,500.0,8.0,101.0,500.0
785,2561,13,0,36.0,2.0,2.0,500.0,8.0,101.0,500.0
786,2561,23,0,36.0,2.0,1.0,500.0,8.0,101.0,500.0
787,2561,11,0,36.0,2.0,3.0,500.0,8.0,101.0,500.0
788,2561,6,0,36.0,2.0,3.0,500.0,8.0,101.0,500.0
789,2561,18,0,36.0,2.0,3.0,500.0,8.0,101.0,500.0
790,2561,3,0,36.0,2.0,3.0,500.0,8.0,101.0,500.0
791,2561,57,28,36.0,9.0,2.0,1800.0,50.0,101.0,470.0
792,2561,19,0,36.0,12.0,10.0,650.0,13.0,101.0,440.0
793,2561,7,0,36.0,12.0,4.0,650.0,13.0,101.0,440.0
794,2561,24,0,36.0,12.0,2.0,650.0,13.0,101.0,440.0
795,2561,11,0,36.0,12.0,6.0,650.0,13.0,101.0,440.0
796,2561,14,0,36.0,12.0,3.0,650.0,13.0,101.0,440.0
797,2561,9,0,24.0,5.0,10.0,480.0,12.4,101.0,850.0
798,2561,8,0,16.0,6.0,18.0,1100.0,7.75,101.0,850.0
799,2561,46,26,30.0,28.0,3.0,1800.0,16.0,101.0,350.0
800,2561,57,46,30.0,28.0,3.0,1800.0,16.0,101.0,350.0
801,2561,53,39,30.0,28.0,1.0,1800.0,16.0,101.0,370.0
802,2561,19,18,30.0,29.0,4.0,755.0,18.0,101.0,400.0
803,2561,33,0,30.0,6.0,10.0,750.0,14.0,101.0,460.0
804,2561,45,10,94.0,2.0,13.0,780.0,25.0,101.0,420.0
805,2561,7,0,30.0,32.0,2.0,250.0,14.0,101.0,410.0
806,2561,31,3,30.0,13.0,6.0,800.0,16.8,101.0,450.0
807,2561,31,20,30.0,13.0,10.0,960.0,13.0,101.0,400.0
808,2561,21,0,30.0,3.0,4.0,600.0,14.0,101.0,480.0
809,2561,50,57,30.0,30.0,1.0,270.0,16.0,101.0,370.0
810,2561,56,0,32.0,2.0,9.0,1250.0,11.0,101.0,500.0
811,2561,17,0,40.0,4.0,3.0,1200.0,14.0,101.0,450.0
812,2561,18,0,40.0,4.0,4.0,1350.0,15.0,101.0,460.0
813,2561,27,0,46.0,16.0,1.0,1750.0,16.0,101.0,450.0
814,2561,27,4,46.0,16.0,1.0,1500.0,50.0,101.0,420.0
815,2561,17,0,46.0,5.0,9.0,800.0,25.0,101.0,420.0
816,2561,49,0,33.0,20.0,5.0,1500.0,15.0,101.0,420.0
817,2561,22,0,33.0,4.0,14.0,1000.0,13.0,101.0,450.0
818,2561,16,0,34.0,11.0,13.0,678.0,15.0,101.0,474.0
819,2561,20,0,53.0,1.0,14.0,285.0,12.0,101.0,750.0
820,2561,3,0,70.0,8.0,9.0,755.0,7.0,101.0,800.0
821,2561,59,4,37.0,5.0,4.0,200.0,18.0,101.0,400.0
822,2561,87,0,37.0,3.0,5.0,550.0,17.0,101.0,320.0
823,2561,36,0,37.0,1.0,6.0,400.0,17.0,101.0,320.0
824,2561,1,0,37.0,1.0,14.0,600.0,18.0,101.0,320.0
825,2561,13,0,37.0,1.0,6.0,300.0,18.0,101.0,320.0
826,2561,42,0,37.0,5.0,6.0,300.0,16.0,101.0,400.0
827,2561,33,1,37.0,5.0,3.0,500.0,18.0,101.0,400.0
828,2561,3,0,37.0,1.0,17.0,550.0,17.0,101.0,320.0
829,2561,11,0,37.0,1.0,4.0,300.0,16.0,101.0,320.0
830,2561,29,0,37.0,1.0,3.0,550.0,17.0,101.0,320.0
831,2561,37,0,37.0,1.0,3.0,500.0,18.0,101.0,350.0
832,2561,31,0,37.0,5.0,6.0,300.0,18.0,101.0,320.0
833,2561,21,0,37.0,5.0,6.0,350.0,18.0,101.0,320.0
834,2561,37,2,34.0,30.0,2.0,500.0,15.0,101.0,420.0
835,2561,12,0,34.0,30.0,1.0,500.0,15.0,101.0,420.0
836,2561,19,13,34.0,30.0,1.0,500.0,15.0,101.0,420.0
837,2561,23,0,34.0,30.0,1.0,500.0,15.0,101.0,420.0
838,2561,31,0,34.0,30.0,1.0,500.0,15.0,101.0,420.0
839,2561,52,0,34.0,30.0,4.0,500.0,15.0,101.0,420.0
840,2561,20,0,34.0,30.0,3.0,500.0,15.0,101.0,420.0
841,2561,0,0,64.0,7.0,6.0,2220.0,8.0,101.0,800.0
842,2561,40,4,44.0,9.0,5.0,1400.0,20.0,101.0,500.0
843,2561,25,17,44.0,9.0,8.0,22.0,13.0,101.0,300.0
844,2561,9,0,44.0,9.0,14.0,568.0,12.0,101.0,390.0
845,2561,1,0,33.0,18.0,1.0,1500.0,10.0,101.0,420.0
846,2561,41,0,33.0,5.0,22.0,842.0,12.0,101.0,428.0
847,2561,57,12,33.0,5.0,11.0,943.0,12.0,101.0,480.0
848,2561,53,0,33.0,5.0,21.0,841.0,12.0,101.0,480.0
849,2561,14,0,33.0,5.0,8.0,961.0,13.0,101.0,450.0
850,2561,47,0,33.0,5.0,15.0,949.0,13.0,101.0,467.0
851,2561,22,0,33.0,5.0,5.0,1080.0,15.0,101.0,395.0
852,2561,32,0,33.0,5.0,17.0,929.0,14.0,101.0,456.0
853,2561,31,0,33.0,5.0,18.0,1053.0,13.0,101.0,465.0
854,2561,33,0,33.0,5.0,7.0,948.0,13.0,101.0,450.0
855,2561,69,0,33.0,9.0,1.0,1600.0,13.0,101.0,450.0
856,2561,86,0,33.0,9.0,3.0,500.0,16.0,101.0,500.0
857,2561,23,0,33.0,20.0,4.0,1500.0,15.0,101.0,420.0
858,2561,0,0,33.0,2.0,1.0,1800.0,15.0,101.0,470.0
859,2561,21,0,33.0,5.0,5.0,897.0,14.0,101.0,450.0
860,2561,50,0,33.0,12.0,3.0,200.0,15.0,101.0,450.0
861,2561,0,0,33.0,1.0,27.0,1850.0,13.0,101.0,490.0
862,2561,18,0,33.0,1.0,19.0,2000.0,13.0,101.0,490.0
863,2561,0,0,33.0,1.0,7.0,1850.0,13.0,101.0,490.0
864,2561,0,0,33.0,1.0,5.0,2200.0,13.0,101.0,490.0
865,2561,0,0,33.0,1.0,12.0,1800.0,13.0,101.0,500.0
866,2561,0,0,33.0,1.0,22.0,1800.0,13.0,101.0,500.0
867,2561,0,0,33.0,1.0,16.0,2800.0,14.0,101.0,500.0
868,2561,5,0,33.0,1.0,11.0,800.0,13.0,101.0,500.0
869,2561,20,3,35.0,8.0,2.0,200.0,16.0,101.0,370.0
870,2561,47,0,31.0,22.0,3.0,610.0,17.0,101.0,430.0
871,2562,118,0,91.0,5.0,1.0,500.0,10.0,101.0,525.0
872,2562,37,0,91.0,1.0,11.0,850.0,12.0,101.0,500.0
873,2562,12,0,58.0,1.0,4.0,750.0,14.0,101.0,625.0
874,2562,79,1,25.0,2.0,12.0,1000.0,11.0,101.0,400.0
875,2562,132,0,93.0,6.0,7.0,500.0,45.0,101.0,470.0
876,2562,0,4,54.0,4.0,9.0,470.0,15.0,101.0,800.0
877,2562,91,0,48.0,9.0,6.0,460.0,18.0,101.0,420.0
878,2562,18,0,51.0,6.0,2.0,620.0,13.0,101.0,760.0
879,2562,1,0,17.0,6.0,9.0,550.0,7.4,101.0,900.0
880,2562,2,0,17.0,6.0,2.0,800.0,9.0,101.0,900.0
881,2562,49,35,36.0,7.0,6.0,550.0,13.0,101.0,480.0
882,2562,24,8,67.0,1.0,12.0,250.0,6.5,101.0,900.0
883,2562,1,0,19.0,10.0,11.0,550.0,6.5,101.0,750.0
884,2562,172,0,25.0,2.0,9.0,450.0,17.0,101.0,450.0
885,2562,50,0,19.0,4.0,2.0,400.0,6.8,101.0,720.0
886,2562,101,0,33.0,17.0,4.0,500.0,13.0,101.0,420.0
887,2562,50,115,32.0,12.0,4.0,1250.0,13.0,101.0,400.0
888,2562,40,0,41.0,21.0,1.0,1125.0,21.0,101.0,450.0
889,2562,34,2,30.0,14.0,11.0,350.0,11.0,101.0,450.0
890,2562,1,0,18.0,4.0,1.0,612.5,7.0,101.0,900.0
891,2562,40,19,41.0,1.0,8.0,200.0,21.0,101.0,450.0
892,2562,35,0,41.0,11.0,6.0,532.0,12.0,101.0,500.0
893,2562,59,0,50.0,14.0,12.0,1600.0,11.0,101.0,816.0
894,2562,227,24,33.0,14.0,7.0,500.0,13.0,101.0,460.0
895,2562,115,0,33.0,5.0,5.0,800.0,14.0,101.0,385.0
896,2562,10,0,50.0,13.0,3.0,850.0,11.0,101.0,800.0
897,2562,27,3,33.0,5.0,13.0,950.0,16.0,101.0,500.0
898,2562,20,0,33.0,5.0,2.0,900.0,16.0,101.0,500.0
899,2562,62,2,33.0,5.0,13.0,900.0,16.0,101.0,500.0
900,2562,73,0,33.0,18.0,2.0,3400.0,12.0,101.0,440.0
901,2562,81,0,33.0,19.0,4.0,200.0,17.0,101.0,400.0
902,2562,40,0,33.0,16.0,1.0,690.0,13.0,101.0,470.0
903,2562,70,0,33.0,14.0,5.0,750.0,12.0,101.0,450.0
904,2562,63,0,33.0,15.0,3.0,1145.0,16.0,101.0,480.0
905,2562,54,0,33.0,19.0,5.0,1100.0,18.0,101.0,450.0
906,2562,49,0,33.0,18.0,3.0,3400.0,12.0,101.0,440.0
907,2562,41,0,33.0,18.0,1.0,3400.0,12.0,101.0,430.0
908,2562,24,50,36.0,7.0,3.0,380.0,13.0,101.0,480.0
909,2562,0,0,72.0,8.0,5.0,100.0,7.2,101.0,850.0
910,2562,5,0,55.0,14.0,7.0,350.0,25.0,101.0,900.0
911,2562,87,0,94.0,9.0,1.0,500.0,25.0,101.0,450.0
912,2562,109,0,94.0,9.0,15.0,640.0,10.0,101.0,400.0
913,2562,7,0,94.0,1.0,9.0,885.0,11.0,101.0,550.0
914,2562,5,4,36.0,7.0,7.0,400.0,13.0,101.0,400.0
915,2562,9,17,72.0,10.0,2.0,632.0,13.0,101.0,740.0
916,2562,16,3,36.0,7.0,1.0,450.0,13.0,101.0,410.0
917,2562,4,0,31.0,10.0,4.0,450.0,20.0,101.0,400.0
918,2562,38,0,19.0,10.0,6.0,550.0,6.5,101.0,750.0
919,2562,11,0,19.0,10.0,10.0,550.0,6.5,101.0,750.0
920,2562,1,0,19.0,10.0,11.0,550.0,6.5,101.0,750.0
921,2562,0,0,19.0,10.0,1.0,550.0,6.5,101.0,750.0
922,2562,24,0,19.0,10.0,12.0,550.0,6.5,101.0,750.0
923,2562,21,0,19.0,10.0,9.0,550.0,6.5,101.0,750.0
924,2562,71,0,91.0,4.0,2.0,650.0,9.0,101.0,520.0
925,2562,49,70,30.0,1.0,14.0,650.0,14.0,101.0,450.0
926,2562,30,0,30.0,3.0,3.0,650.0,13.0,101.0,500.0
927,2562,73,0,30.0,3.0,2.0,700.0,15.0,101.0,600.0
928,2562,21,96,30.0,10.0,4.0,420.0,30.0,101.0,430.0
929,2562,125,142,30.0,1.0,6.0,650.0,15.0,101.0,450.0
930,2562,25,0,30.0,25.0,4.0,800.0,10.0,101.0,700.0
931,2562,38,0,30.0,3.0,4.0,500.0,14.0,101.0,600.0
932,2562,9,0,30.0,3.0,6.0,600.0,13.0,101.0,500.0
933,2562,14,62,30.0,16.0,7.0,600.0,16.0,101.0,400.0
934,2562,21,66,30.0,16.0,9.0,750.0,16.0,101.0,400.0
935,2562,20,17,40.0,22.0,1.0,910.0,8.0,101.0,400.0
936,2562,22,31,40.0,22.0,3.0,860.0,8.0,101.0,380.0
937,2562,17,2,40.0,23.0,1.0,400.0,15.0,101.0,350.0
938,2562,8,4,40.0,23.0,3.0,400.0,13.0,101.0,380.0
939,2562,12,0,40.0,9.0,5.0,1200.0,18.0,101.0,400.0
940,2562,32,0,40.0,9.0,5.0,1200.0,18.0,101.0,400.0
941,2562,28,0,91.0,1.0,12.0,850.0,12.0,101.0,500.0
942,2562,26,0,93.0,10.0,1.0,550.0,11.0,101.0,500.0
943,2562,13,0,93.0,9.0,1.0,600.0,10.0,101.0,440.0
944,2562,202,0,95.0,1.0,2.0,500.0,25.0,101.0,500.0
945,2562,75,0,36.0,8.0,4.0,400.0,18.0,101.0,450.0
946,2562,116,14,35.0,3.0,3.0,150.0,18.0,101.0,350.0
947,2562,63,33,32.0,12.0,3.0,1200.0,13.0,101.0,400.0
948,2562,14,14,32.0,12.0,6.0,930.0,13.0,101.0,420.0
949,2562,3,65,32.0,12.0,2.0,880.0,13.0,101.0,390.0
950,2562,28,4,35.0,3.0,5.0,150.0,15.0,101.0,350.0
951,2562,0,0,73.0,6.0,8.0,603.0,6.0,101.0,925.0
952,2562,34,0,41.0,1.0,6.0,200.0,20.0,101.0,456.0
953,2562,44,0,41.0,1.0,6.0,200.0,20.0,101.0,456.0
954,2562,4,1,41.0,1.0,8.0,200.0,20.0,101.0,500.0
955,2562,12,0,47.0,1.0,20.0,700.0,10.0,101.0,420.0
956,2562,0,0,73.0,4.0,1.0,735.0,8.1,101.0,900.0
957,2562,11,58,32.0,12.0,5.0,1000.0,13.0,101.0,390.0
958,2562,6,0,46.0,6.0,2.0,550.0,17.0,101.0,410.0
959,2562,10,0,46.0,6.0,3.0,1300.0,16.0,101.0,460.0
960,2562,28,2,46.0,6.0,6.0,872.0,14.0,101.0,440.0
961,2562,29,16,36.0,7.0,4.0,350.0,13.0,101.0,400.0
962,2562,8,15,36.0,7.0,2.0,400.0,13.0,101.0,400.0
963,2562,24,0,12.0,3.0,2.0,1210.0,7.0,101.0,900.0
964,2562,4,0,12.0,3.0,4.0,1250.0,7.0,101.0,900.0
965,2562,5,0,55.0,9.0,4.0,1650.0,18.0,101.0,780.0
966,2562,123,0,91.0,5.0,3.0,600.0,10.0,101.0,450.0
967,2562,0,0,64.0,4.0,11.0,750.0,6.8,101.0,800.0
968,2562,7,0,64.0,8.0,1.0,250.0,18.0,101.0,800.0
969,2562,6,0,64.0,5.0,6.0,850.0,8.0,101.0,900.0
970,2562,6,0,64.0,4.0,5.0,540.0,6.3,101.0,800.0
971,2562,3,0,64.0,4.0,5.0,335.0,6.0,101.0,800.0
972,2562,0,2,34.0,14.0,6.0,944.2,15.6,101.0,368.0
973,2562,7,10,34.0,14.0,4.0,704.6,15.0,101.0,390.0
974,2562,9,0,34.0,1.0,4.0,393.5,14.25,101.0,360.0
975,2562,0,1,34.0,14.0,11.0,490.0,16.0,101.0,330.0
976,2562,10,22,34.0,4.0,3.0,1218.0,21.0,101.0,500.0
977,2562,22,0,34.0,12.0,2.0,1025.0,15.75,101.0,380.0
978,2562,132,0,95.0,6.0,9.0,1100.0,25.0,101.0,500.0
979,2562,0,0,70.0,5.0,3.0,300.0,9.5,101.0,850.0
980,2562,0,1,70.0,5.0,5.0,312.0,9.5,101.0,800.0
981,2562,92,0,90.0,14.0,4.0,700.0,15.0,101.0,700.0
982,2562,15,10,32.0,15.0,4.0,1600.0,13.0,101.0,300.0
983,2562,52,47,32.0,15.0,4.0,350.0,13.0,101.0,300.0
984,2562,12,72,32.0,5.0,8.0,550.0,12.0,101.0,400.0
985,2562,4,0,32.0,5.0,11.0,1000.0,12.0,101.0,400.0
986,2562,14,2,34.0,21.0,2.0,1000.0,15.0,101.0,420.0
987,2562,59,0,96.0,3.0,6.0,2800.0,10.0,101.0,450.0
988,2562,17,1,34.0,21.0,1.0,1000.0,15.0,101.0,420.0
989,2562,17,2,41.0,23.0,2.0,669.0,15.0,101.0,405.0
990,2562,25,1,41.0,6.0,6.0,540.0,12.0,101.0,500.0
991,2562,26,3,41.0,6.0,10.0,550.0,12.0,101.0,500.0
992,2562,9,0,41.0,11.0,9.0,302400.0,12.0,101.0,470.0
993,2562,18,5,38.0,3.0,1.0,1300.0,12.0,101.0,320.0
994,2562,8,0,38.0,3.0,7.0,1300.0,12.0,101.0,320.0
995,2562,14,0,55.0,11.0,3.0,570.0,9.0,101.0,600.0
996,2562,81,0,25.0,1.0,5.0,650.0,6.5,101.0,900.0
997,2562,9,1,34.0,14.0,3.0,571.0,16.0,101.0,420.0
998,2562,16,0,93.0,3.0,6.0,440.0,8.0,101.0,550.0
999,2562,62,0,93.0,8.0,2.0,595.0,8.0,101.0,440.0
1000,2562,12,0,93.0,5.0,12.0,650.0,10.0,101.0,690.0
1001,2562,81,0,93.0,5.0,1.0,595.0,12.0,101.0,520.0
1002,2562,62,0,93.0,10.0,4.0,680.0,8.5,101.0,475.0
1003,2562,26,0,32.0,9.0,5.0,1400.0,13.0,101.0,420.0
1004,2562,152,20,32.0,9.0,3.0,1400.0,14.0,101.0,420.0
1005,2562,3,1,32.0,5.0,11.0,1000.0,12.0,101.0,400.0
1006,2562,18,0,32.0,5.0,11.0,1000.0,11.0,101.0,400.0
1007,2562,30,0,32.0,9.0,8.0,1000.0,14.0,101.0,420.0
1008,2562,28,3,32.0,9.0,8.0,1000.0,14.0,101.0,460.0
1009,2562,64,7,32.0,9.0,8.0,1000.0,14.0,101.0,460.0
1010,2562,16,12,32.0,7.0,4.0,400.0,15.0,101.0,500.0
1011,2562,60,0,32.0,9.0,7.0,1000.0,25.0,101.0,470.0
1012,2562,61,8,32.0,10.0,13.0,700.0,17.0,101.0,450.0
1013,2562,21,0,32.0,2.0,2.0,560.0,20.0,101.0,430.0
1014,2562,17,0,32.0,2.0,3.0,670.0,14.0,101.0,410.0
1015,2562,26,0,32.0,9.0,5.0,1000.0,14.0,101.0,460.0
1016,2562,49,0,32.0,9.0,5.0,1000.0,14.0,101.0,460.0
1017,2562,10,0,19.0,4.0,6.0,300.0,6.8,101.0,660.0
1018,2562,23,0,19.0,10.0,2.0,550.0,6.5,101.0,750.0
1019,2562,17,0,49.0,1.0,5.0,1350.0,14.0,101.0,500.0
1020,2562,4,0,16.0,1.0,11.0,560.0,6.1,101.0,800.0
1021,2562,28,0,16.0,4.0,5.0,200.0,32.0,101.0,520.0
1022,2562,2,0,70.0,5.0,13.0,318.0,9.3,101.0,850.0
1023,2562,2,7,46.0,1.0,9.0,500.0,11.0,101.0,450.0
1024,2562,19,36,33.0,16.0,8.0,600.0,12.0,101.0,400.0
1025,2562,4,0,33.0,16.0,7.0,690.0,13.0,101.0,470.8
1026,2562,21,1,33.0,16.0,3.0,1000.0,13.0,101.0,420.0
1027,2562,10,31,33.0,16.0,6.0,1500.0,13.0,101.0,400.0
1028,2562,15,24,33.0,16.0,2.0,1600.0,12.4,101.0,450.0
1029,2562,12,3,33.0,16.0,4.0,1300.0,13.0,101.0,450.0
1030,2562,2,1,33.0,16.0,4.0,1200.0,13.0,101.0,450.0
1031,2562,17,0,33.0,16.0,1.0,660.0,13.0,101.0,175.56
1032,2562,2,0,33.0,10.0,4.0,500.0,13.0,101.0,550.0
1033,2562,4,0,33.0,10.0,22.0,600.0,20.0,101.0,750.0
1034,2562,21,5,33.0,5.0,17.0,850.0,14.0,101.0,463.0
1035,2562,18,4,33.0,5.0,17.0,850.0,14.0,101.0,415.0
1036,2562,32,0,33.0,5.0,17.0,850.0,14.0,101.0,425.0
1037,2562,52,0,33.0,5.0,25.0,900.0,13.0,101.0,460.0
1038,2562,3,1,33.0,5.0,9.0,900.0,14.0,101.0,428.0
1039,2562,1,0,33.0,3.0,3.0,450.0,14.5,101.0,458.0
1040,2562,31,0,33.0,3.0,4.0,500.0,14.5,101.0,600.0
1041,2562,27,3,32.0,5.0,11.0,1200.0,12.0,101.0,400.0
1042,2562,70,0,33.0,10.0,8.0,500.0,21.0,101.0,400.0
1043,2562,9,0,33.0,16.0,5.0,1500.0,12.0,101.0,360.0
1044,2562,25,35,44.0,11.0,3.0,450.0,13.0,101.0,400.0
1045,2562,58,36,44.0,11.0,3.0,450.0,13.0,101.0,400.0
1046,2562,38,19,44.0,11.0,3.0,450.0,13.0,101.0,400.0
1047,2562,41,18,44.0,11.0,5.0,450.0,13.0,101.0,400.0
1048,2562,20,9,44.0,11.0,4.0,450.0,13.0,101.0,400.0
1049,2562,20,9,44.0,11.0,4.0,450.0,50.0,101.0,400.0
1050,2562,11,6,44.0,11.0,4.0,450.0,13.0,101.0,400.0
1051,2562,29,21,44.0,11.0,8.0,450.0,13.0,101.0,400.0
1052,2562,25,3,44.0,11.0,7.0,450.0,13.0,101.0,400.0
1053,2562,4,0,31.0,10.0,10.0,540.0,13.0,101.0,450.0
1054,2562,26,0,31.0,16.0,3.0,760.0,14.5,101.0,430.0
1055,2562,3,2,31.0,10.0,10.0,450.0,14.0,101.0,430.0
1056,2562,18,0,31.0,1.0,27.0,850.0,14.0,101.0,420.0
1057,2562,11,4,38.0,3.0,2.0,1300.0,12.0,101.0,320.0
1058,2562,16,9,38.0,3.0,2.0,1300.0,12.0,101.0,320.0
1059,2562,13,8,38.0,3.0,5.0,1300.0,12.0,101.0,320.0
1060,2562,16,0,38.0,3.0,1.0,1300.0,12.0,101.0,320.0
1061,2562,18,3,38.0,3.0,3.0,1300.0,12.0,101.0,320.0
1062,2562,18,7,38.0,3.0,3.0,1300.0,12.0,101.0,320.0
1063,2562,29,0,33.0,17.0,2.0,800.0,12.0,101.0,420.0
1064,2562,127,0,33.0,14.0,6.0,450.0,14.0,101.0,460.0
1065,2562,13,0,33.0,14.0,2.0,750.0,13.0,101.0,450.0
1066,2562,30,0,33.0,15.0,3.0,1145.0,16.0,101.0,253.0
1067,2562,22,23,33.0,6.0,4.0,3200.0,12.0,101.0,400.0
1068,2562,34,0,46.0,9.0,3.0,547.0,15.0,101.0,385.0
1069,2562,40,0,77.0,4.0,4.0,1200.0,13.0,101.0,450.0
1070,2562,12,9,31.0,19.0,2.0,580.0,22.0,101.0,400.0
1071,2562,8,4,31.0,19.0,2.0,580.0,18.0,101.0,400.0
1072,2562,6,0,64.0,6.0,7.0,500.0,15.0,101.0,800.0
1073,2562,12,0,64.0,8.0,5.0,560.0,8.0,101.0,800.0
1074,2562,68,0,64.0,5.0,10.0,530.0,7.5,101.0,850.0
1075,2562,3,0,64.0,2.0,6.0,770.0,7.0,101.0,850.0
1076,2562,43,0,30.0,14.0,10.0,600.0,10.0,101.0,800.0
1077,2562,2,0,30.0,14.0,18.0,600.0,10.0,101.0,850.0
1078,2562,0,0,30.0,14.0,6.0,600.0,9.0,101.0,950.0
1079,2562,12,0,30.0,14.0,3.0,200.0,9.0,101.0,850.0
1080,2562,35,5,30.0,14.0,4.0,650.0,10.0,101.0,400.0
1081,2562,8,2,30.0,14.0,19.0,500.0,11.0,101.0,480.0
1082,2562,9,0,65.0,5.0,7.0,400.0,8.0,101.0,700.0
1083,2562,28,15,67.0,1.0,8.0,115.0,13.5,101.0,800.0
1084,2562,10,0,19.0,10.0,7.0,550.0,6.5,101.0,750.0
1085,2562,44,0,33.0,4.0,12.0,1100.0,15.0,101.0,620.0
1086,2562,35,0,33.0,18.0,1.0,3200.0,12.0,101.0,420.0
1087,2562,17,0,33.0,18.0,1.0,3200.0,12.0,101.0,420.0
1088,2562,66,0,33.0,3.0,4.0,1050.0,15.5,101.0,650.0
1089,2562,44,16,33.0,3.0,6.0,1100.0,15.5,101.0,600.0
1090,2562,1,0,66.0,6.0,2.0,420.0,6.8,101.0,750.0
1091,2562,1,0,58.0,1.0,5.0,3200.0,10.0,101.0,550.0
1092,2562,16,0,25.0,2.0,11.0,380.0,9.0,101.0,400.0
1093,2562,23,0,25.0,2.0,5.0,543.0,10.0,101.0,450.0
1094,2562,18,0,25.0,2.0,3.0,1450.0,7.8,101.0,450.0
1095,2562,2,1,56.0,6.0,4.0,1350.0,20.0,101.0,900.0
1096,2562,78,0,91.0,5.0,5.0,600.0,10.0,101.0,450.0
1097,2562,3,4,36.0,7.0,5.0,300.0,13.0,101.0,460.0
1098,2562,2,1,36.0,7.0,2.0,440.0,13.0,101.0,440.0
1099,2562,38,9,36.0,7.0,4.0,400.0,13.0,101.0,400.0
1100,2562,21,1,36.0,7.0,1.0,520.0,13.0,101.0,440.0
1101,2562,21,0,36.0,8.0,4.0,400.0,18.0,101.0,400.0
1102,2562,21,31,36.0,12.0,2.0,650.0,13.0,101.0,440.0
1103,2562,68,0,93.0,5.0,9.0,1290.0,10.0,101.0,500.0
1104,2562,127,0,93.0,5.0,10.0,700.0,10.0,101.0,480.0
1105,2562,23,67,30.0,24.0,5.0,650.0,14.0,101.0,450.0
1106,2562,33,30,30.0,24.0,4.0,650.0,14.0,101.0,450.0
1107,2562,2,0,30.0,14.0,1.0,550.0,10.0,101.0,900.0
1108,2562,10,19,30.0,29.0,4.0,755.0,18.0,101.0,400.0
1109,2562,7,27,30.0,29.0,4.0,705.0,18.0,101.0,400.0
1110,2562,3,9,30.0,29.0,4.0,755.0,18.0,101.0,400.0
1111,2562,14,16,30.0,29.0,1.0,685.0,18.0,101.0,400.0
1112,2562,30,20,30.0,29.0,3.0,665.0,18.0,101.0,400.0
1113,2562,27,42,30.0,9.0,9.0,600.0,14.0,101.0,450.0
1114,2562,53,63,30.0,9.0,1.0,650.0,14.0,101.0,450.0
